Provincia,Partido,Localidad,Poblacion,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,SATELITAL,WIRELESS,TELEFONIAFIJA,3G,4G,link,Latitud,Longitud,posee_conectividad
Buenos Aires,José C. Paz,Tortuguitas,8806,NO,SI,NO,NO,NO,NO,NO,SI,SI,6412010,-34.4918483987206,-58.7863780316191,SI
Buenos Aires,Junín,Agustín Roca,331,NO,NO,NO,SI,NO,SI,SI,NO,SI,6413010,-34.508084406003,-60.8648956546314,SI
Buenos Aires,Junín,Agustina,155,NO,NO,NO,SI,NO,NO,SI,SI,SI,6413020,-34.4607068571169,-61.067072329925,SI
Chubut,Río Senguer,Río Mayo,2791,NO,NO,NO,NO,SI,SI,NO,NO,SI,26084070,-45.6964538171738,-70.2559804482547,SI
Chubut,Sarmiento,Buen Pasto,105,NO,NO,NO,NO,SI,NO,NO,NO,NO,26091010,-45.0804225633305,-69.4497777721279,SI
Chubut,Sarmiento,Sarmiento,10858,SI,NO,NO,SI,SI,SI,SI,SI,SI,26091020,-45.590519720018,-69.0706825167205,SI
Chubut,Tehuelches,Frontera de Río Pico,44,NO,NO,NO,NO,NO,NO,NO,NO,NO,26098010,-44.1988556500986,-71.6666681641388,NO
Chubut,Tehuelches,Gobernador Costa,2251,NO,NO,SI,NO,NO,NO,SI,NO,SI,26098020,-44.0529826063177,-70.597920256446,SI
Chubut,Tehuelches,José de San Martín,1612,NO,NO,NO,NO,SI,NO,SI,NO,SI,26098030,-44.0545030861499,-70.4698423450266,SI
Chubut,Tehuelches,Río Pico,1055,NO,NO,NO,NO,SI,NO,SI,NO,NO,26098040,-44.1829932413496,-71.3700565360866,SI
Chubut,Telsen,Gan Gan,661,NO,NO,NO,NO,SI,SI,SI,NO,SI,26105010,-42.5232330288476,-68.2828542288869,SI
Chubut,Telsen,Telsen,544,NO,SI,NO,NO,SI,SI,SI,SI,SI,26105020,-42.4387511614213,-66.941427996482,SI
Córdoba,Calamuchita,Amboy,183,NO,NO,NO,NO,NO,SI,SI,NO,NO,14007010,-32.1759165218621,-64.5765483175138,SI
Córdoba,Calamuchita,Arroyo San Antonio,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,14007020,-32.26205146004,-64.5937253212731,SI
Córdoba,Calamuchita,Cañada del Sauce,61,SI,NO,NO,NO,NO,NO,SI,NO,SI,14007030,-32.3679991604313,-64.6425223427633,SI
Córdoba,Calamuchita,Capilla Vieja,68,NO,NO,NO,NO,NO,SI,NO,SI,SI,14007040,-31.942027416529,-64.6165406145348,SI
Córdoba,Calamuchita,El Corcovado - El Torreón,417,SI,NO,NO,NO,NO,SI,SI,NO,NO,14007050,-32.149759071844,-64.5015914694579,SI
Córdoba,Calamuchita,El Durazno,100,NO,NO,NO,NO,NO,NO,NO,NO,NO,14007055,-32.1695656120552,-64.7747710529989,NO
Córdoba,Calamuchita,Embalse,8793,NO,NO,NO,SI,SI,SI,NO,SI,SI,14007060,-32.2065076875762,-64.4006226825819,SI
Misiones,Cainguás,1º de Mayo,403,NO,NO,NO,NO,NO,NO,NO,NO,SI,54014060,-27.1660848947706,-55.029165269622,SI
Buenos Aires,Puán,Villa Castelar (Est. Erize),31,NO,NO,NO,NO,NO,NO,SI,NO,NO,6651100,-37.3905464925651,-62.8051325654187,SI
Buenos Aires,Puán,Villa Iris,1858,NO,NO,NO,SI,NO,SI,SI,SI,SI,6651110,-38.1693097057753,-63.2320511809102,SI
Buenos Aires,Punta Indio,Alvarez Jonte,38,NO,NO,NO,NO,NO,NO,NO,NO,NO,6655010,-35.3227800092544,-57.4490768504218,NO
Buenos Aires,Punta Indio,Las Tahonas,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,6655040,-35.3548754574502,-57.3822045685313,NO
Buenos Aires,Punta Indio,Pipinas,954,NO,SI,NO,NO,NO,NO,SI,SI,SI,6655030,-35.53126706917,-57.3285887617048,SI
Buenos Aires,Punta Indio,Punta Indio,569,NO,NO,NO,NO,NO,NO,SI,NO,NO,6655040,-35.2808352898089,-57.2360072391524,SI
Buenos Aires,Punta Indio,Verónica,6546,SI,SI,NO,SI,NO,NO,SI,SI,SI,6655050,-35.3881552142501,-57.3371601623743,SI
Buenos Aires,Quilmes,Bernal,37547,SI,SI,SI,SI,SI,SI,SI,SI,SI,6658010,-34.700378406023,-58.2766427817003,SI
Buenos Aires,Quilmes,Bernal Oeste,85959,SI,SI,SI,SI,NO,SI,SI,SI,SI,6658010,-34.7269644246033,-58.3182795621594,SI
Buenos Aires,Quilmes,Don Bosco,23458,SI,SI,NO,SI,NO,NO,SI,SI,SI,6658010,-34.7032130159372,-58.2984533178872,SI
Buenos Aires,Quilmes,Ezpeleta,55274,SI,SI,SI,SI,NO,SI,SI,SI,SI,6658010,-34.7435644425127,-58.2281408361207,SI
Buenos Aires,Balcarce,Balcarce,38376,SI,SI,SI,SI,SI,SI,SI,SI,SI,6063010,-37.8482779294345,-58.2551665841248,SI
Buenos Aires,Balcarce,Los Pinos,337,NO,NO,NO,NO,NO,SI,SI,NO,NO,6063020,-37.9412057603,-58.3225920150442,SI
Buenos Aires,Balcarce,Napaleofú,374,NO,NO,NO,SI,NO,SI,SI,SI,SI,6063030,-37.6254980210026,-58.7461862359423,SI
Buenos Aires,Balcarce,Ramos Otero,95,NO,NO,NO,NO,NO,SI,NO,NO,SI,6063040,-37.5426353712017,-58.3407185507274,SI
Buenos Aires,Balcarce,San Agustín,498,NO,NO,NO,NO,NO,SI,SI,NO,NO,6063050,-38.0122838564587,-58.355377761682,SI
Buenos Aires,Balcarce,Villa Laguna La Brava,115,NO,NO,NO,NO,NO,SI,SI,SI,SI,6063060,-37.8596285282151,-57.9806008736401,SI
Buenos Aires,Baradero,Baradero,28537,SI,SI,NO,SI,SI,SI,SI,SI,SI,6070010,-33.8128781547156,-59.5043068852807,SI
Buenos Aires,Baradero,Irineo Portela,379,NO,NO,NO,NO,NO,SI,SI,NO,NO,6070020,-33.9810489198561,-59.6715601606315,SI
Buenos Aires,Baradero,Santa Coloma,203,NO,NO,NO,NO,NO,SI,NO,NO,SI,6070030,-34.062154134736,-59.5585420642846,SI
Buenos Aires,Baradero,Villa Alsina (Est. Alsina),1488,SI,NO,NO,SI,NO,SI,SI,SI,SI,6070040,-33.9096038045591,-59.3882017132282,SI
Buenos Aires,Benito Juárez,Barker,1241,NO,NO,NO,SI,SI,SI,SI,SI,SI,6084010,-37.6424111302365,-59.3889380312927,SI
Buenos Aires,Benito Juárez,Benito Juárez (Est. Juárez),14279,SI,NO,SI,SI,SI,SI,SI,SI,SI,6084020,-37.6766410210105,-59.8057677109444,SI
Buenos Aires,Benito Juárez,López,138,NO,NO,NO,NO,NO,SI,NO,NO,NO,6084030,-37.5545120854221,-59.6278461536299,SI
Buenos Aires,Junín,Balneario Laguna de Gómez,230,NO,NO,NO,NO,NO,SI,NO,SI,SI,6413030,-34.6606435780718,-61.0183645929666,SI
Buenos Aires,Junín,Fortín Tiburcio,257,NO,NO,NO,NO,NO,SI,SI,NO,NO,6413040,-34.3467322372427,-61.1310781728463,SI
Buenos Aires,Junín,Junín,87509,SI,SI,SI,SI,SI,SI,SI,SI,SI,6413050,-34.5838316271397,-60.9472651715327,SI
Buenos Aires,Junín,Laplacette,22,NO,NO,NO,SI,NO,SI,NO,NO,NO,6413060,-34.7245238530675,-61.1553171474145,SI
Buenos Aires,Junín,Morse,563,NO,SI,NO,SI,NO,SI,SI,NO,SI,6413070,-34.7608898130707,-60.8419122487126,SI
Buenos Aires,Junín,Paraje La Agraria,40,NO,NO,NO,NO,NO,NO,NO,NO,NO,6413055,-34.6564145153102,-60.8466681579607,NO
Buenos Aires,Junín,Saforcada,431,NO,NO,NO,NO,NO,SI,SI,SI,SI,6413080,-34.5752591285936,-61.0747308195452,SI
Buenos Aires,La Costa,Aguas Verdes,0,SI,NO,NO,SI,NO,SI,NO,SI,SI,,-36.6552111489067,-56.6949520678334,SI
Buenos Aires,La Costa,Las Toninas,5278,SI,SI,SI,SI,NO,SI,SI,SI,SI,6420010,-36.4883976285615,-56.7004352579533,SI
Buenos Aires,La Costa,Lucila Del Mar,0,SI,NO,NO,SI,NO,SI,NO,SI,SI,,-36.6627491358367,-56.6817136067571,SI
Chubut,Escalante,Km. 11 - Cuarteles,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-45.7707679612545,-67.4358046744231,NO
Chubut,Escalante,KM. 3 - General Mosconi,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,,-45.8318281251079,-67.4917096424434,SI
Chubut,Escalante,KM. 5 - Presidente Ortiz,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-45.7875522789201,-67.4695736235974,NO
Buenos Aires,Quilmes,Ezpeleta Oeste,26256,SI,SI,SI,SI,NO,NO,SI,SI,SI,6658010,-34.7634442077448,-58.2638314351646,SI
Buenos Aires,Quilmes,Quilmes,125373,SI,SI,SI,SI,SI,SI,SI,SI,SI,6658010,-34.7241344748224,-58.2492205541766,SI
Buenos Aires,Quilmes,Quilmes Oeste,133980,SI,SI,SI,SI,NO,SI,SI,SI,SI,6658010,-34.7477989892391,-58.2999440151876,SI
Buenos Aires,Quilmes,San Francisco Solano,59962,SI,SI,NO,SI,NO,SI,NO,SI,SI,6658010,-34.7777730726874,-58.3101561253692,SI
Buenos Aires,Quilmes,Villa La Florida,35135,SI,SI,SI,SI,NO,SI,SI,SI,SI,6658010,-34.7688841339243,-58.2957092489115,SI
Buenos Aires,Ramallo,El Paraíso,423,NO,NO,NO,NO,NO,NO,SI,NO,NO,6665010,-33.5679152654445,-59.9791123483107,SI
Buenos Aires,Ramallo,Las Bahamas,31,NO,NO,NO,NO,NO,NO,NO,SI,SI,6665020,-33.6366100825527,-59.9895563465816,SI
Buenos Aires,Ramallo,Pérez Millán,4570,NO,NO,NO,SI,NO,NO,SI,SI,SI,6665030,-33.7674497804832,-60.0927343667154,SI
Neuquén,Ñorquín,Copahue,1,NO,NO,NO,NO,NO,SI,SI,NO,NO,58084020,-37.8191699254756,-71.0991107043764,SI
Ciudad Autónoma de Buenos Aires,COMUNA 03,SAN CRISTOBAL,48611,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.623864473461,-58.4018857979853,SI
Chaco,Libertad,Puerto Tirol,8819,SI,NO,NO,SI,NO,SI,SI,SI,SI,22077040,-27.3745125614532,-59.0953159917862,SI
Chaco,Libertador General San Martín,Ciervo Petiso,786,NO,NO,NO,NO,SI,SI,NO,NO,SI,22084010,-26.5815849580294,-59.6329803967089,SI
Chaco,Libertador General San Martín,General José de San Martín,28124,SI,SI,NO,SI,NO,SI,SI,SI,SI,22084020,-26.5340730622708,-59.334711358946,SI
Chaco,Libertador General San Martín,La Eduvigis,392,NO,NO,NO,NO,SI,NO,NO,NO,SI,22084030,-26.8374120457599,-59.0641175796047,SI
Chaco,Libertador General San Martín,Laguna Limpia,1207,NO,NO,NO,NO,NO,SI,NO,NO,SI,22084040,-26.4967013914467,-59.6799372880349,SI
Chaco,Libertador General San Martín,Pampa Almirón,1278,NO,NO,NO,SI,NO,SI,NO,SI,SI,22084050,-26.702247857191,-59.1237850343206,SI
Ciudad Autónoma de Buenos Aires,COMUNA 11,VILLA DEVOTO,66521,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.6023803136553,-58.5142437101484,SI
Córdoba,Unión,San Antonio de Litín,1268,SI,NO,NO,SI,NO,SI,SI,SI,SI,14182240,-32.2128605395629,-62.6330068495678,SI
Córdoba,Unión,San Marcos,3093,SI,NO,NO,NO,NO,NO,SI,SI,SI,14182250,-32.6303275526998,-62.4819712615844,SI
Córdoba,Unión,San Severo,20,NO,NO,NO,NO,NO,NO,NO,NO,SI,14182260,-33.5383254710795,-63.0479276785209,SI
Córdoba,Unión,Viamonte,1583,SI,NO,NO,NO,NO,NO,SI,SI,SI,14182270,-33.7470669728167,-63.0989062265371,SI
Córdoba,Unión,Villa Los Patos,26,NO,NO,NO,NO,NO,NO,NO,NO,NO,14182280,-32.763745038404,-62.7277954886855,NO
Córdoba,Unión,Wenceslao Escalante,1504,SI,SI,NO,SI,SI,SI,SI,SI,SI,14182290,-33.1720228484368,-62.7700003268955,SI
Chaco,Libertador General San Martín,Pampa del Indio,9204,NO,NO,NO,SI,SI,SI,SI,SI,SI,22084060,-26.050714758193,-59.9412241077467,SI
Chaco,Libertador General San Martín,Presidencia Roca,4201,NO,NO,NO,SI,SI,SI,SI,SI,SI,22084070,-26.1402007626997,-59.5968452905131,SI
Chaco,Libertador General San Martín,Selvas del Río de Oro,606,NO,NO,NO,NO,NO,NO,NO,NO,SI,22084080,-26.8044755779716,-58.9585454452623,SI
Chaco,Maipú,Tres Isletas,16976,SI,NO,NO,SI,NO,SI,SI,SI,SI,22091010,-26.3378349285309,-60.4299349548752,SI
Chaco,Mayor Luis J. Fontana,Coronel Du Graty,7509,SI,SI,NO,SI,SI,SI,NO,SI,SI,22098010,-27.682571155615,-60.9091956314644,SI
Chaco,Mayor Luis J. Fontana,Enrique Urién,515,NO,NO,NO,SI,NO,NO,NO,NO,NO,22098020,-27.5587251493486,-60.5259907543736,SI
Chaco,Mayor Luis J. Fontana,Villa Angela,41403,SI,SI,NO,SI,SI,SI,SI,SI,SI,22098030,-27.5788592432947,-60.7141120066309,SI
Chaco,O Higgins,La Clotilde,3382,NO,NO,NO,NO,NO,NO,NO,NO,SI,22112010,-27.1781993384686,-60.6315741848515,SI
Chaco,O Higgins,La Tigra,2866,NO,NO,NO,NO,NO,NO,NO,NO,SI,22112020,-27.1157899755692,-60.5898941741226,SI
Chaco,O Higgins,San Bernardo,9379,NO,NO,NO,NO,NO,NO,NO,SI,SI,22112030,-27.2904384132604,-60.7149736332961,SI
Chaco,Presidencia de la Plaza,Presidencia de la Plaza,9642,SI,SI,NO,SI,NO,NO,SI,SI,SI,22119010,-27.0029714359347,-59.847600385659,SI
Chaco,Quitilipi,Quitilipi,24517,SI,NO,NO,SI,NO,SI,SI,SI,SI,22133010,-26.8732071732978,-60.2185241226399,SI
Chubut,Escalante,KM. 8 - Don Bosco,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,,-45.7988982385959,-67.4314970230436,SI
Chubut,Escalante,Rada Tilly,9098,SI,SI,SI,SI,NO,SI,SI,SI,SI,26021050,-45.9368019185633,-67.5653960236573,SI
Chubut,Florentino Ameghino,Camarones,1296,NO,NO,NO,NO,SI,SI,SI,NO,SI,26028010,-44.79829087317,-65.7105992934951,SI
Chubut,Florentino Ameghino,Garayalde,18,NO,NO,NO,NO,NO,SI,NO,NO,NO,26028020,-44.6795783728661,-66.6097364550235,SI
Chubut,Futaleufú,Aldea Escolar,359,NO,NO,NO,NO,NO,NO,SI,NO,NO,26035010,-43.1198187614025,-71.5588967458005,SI
Chubut,Futaleufú,Corcovado,1820,NO,NO,SI,NO,SI,NO,SI,NO,NO,26035020,-43.5380021657326,-71.4659616215841,SI
Chubut,Futaleufú,Esquel,32343,SI,SI,SI,NO,SI,SI,SI,SI,SI,26035030,-42.9133238858291,-71.3185116319277,SI
Chubut,Futaleufú,Lago Rosario,87,NO,NO,NO,NO,NO,NO,NO,NO,NO,26035040,-43.2500168518714,-71.3512318442886,NO
Chubut,Futaleufú,Los Cipreses,179,NO,NO,NO,NO,SI,NO,NO,NO,NO,26035050,-43.1847146210617,-71.6413919295155,SI
Chubut,Futaleufú,Trevelín,6353,SI,NO,SI,NO,SI,SI,SI,SI,SI,26035060,-43.0908711905976,-71.4654853699539,SI
Chubut,Futaleufú,Villa Futalaufquen,28,NO,NO,NO,NO,SI,NO,SI,NO,NO,26035070,-42.9006375858067,-71.6061535113717,SI
Chubut,Gaiman,28 de Julio,237,NO,NO,NO,SI,SI,NO,NO,SI,SI,26042040,-43.3809771295585,-65.8386877428492,SI
Chubut,Gaiman,Dique Florentino Ameghino,156,NO,NO,NO,NO,NO,NO,SI,NO,NO,26042010,-43.7032847513538,-66.479400323535,SI
Chubut,Gaiman,Dolavon,2887,NO,NO,SI,SI,SI,NO,SI,NO,SI,26042020,-43.309297578868,-65.7087388385691,SI
Santa Fe,San Martín,Wildermuth (Est. Granadero B. Bustos),155,NO,NO,NO,NO,NO,NO,NO,NO,NO,82126180,-31.9469900287545,-61.4025551450022,NO
Corrientes,Bella Vista,Bella Vista,29071,SI,SI,NO,NO,SI,SI,SI,SI,SI,18007010,-28.5076772496551,-59.04433283502,SI
Corrientes,Berón de Astrada,Berón de Astrada,1411,NO,NO,NO,NO,SI,NO,SI,SI,SI,18014010,-27.5506233626678,-57.5376245501398,SI
Corrientes,Berón de Astrada,Yahapé,462,NO,NO,NO,NO,NO,NO,NO,NO,SI,18014020,-27.3704269216251,-57.6552249966379,SI
Corrientes,Capital,Barrio Esperanza,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,,-27.5475,-58.785556,SI
Corrientes,Capital,Corrientes,346334,SI,SI,SI,SI,SI,SI,SI,SI,SI,18021020,-27.4632821641043,-58.8392333481757,SI
Corrientes,Capital,Laguna Brava,3314,NO,NO,NO,NO,SI,NO,SI,SI,SI,18021030,-27.492827539732,-58.7167656641361,SI
Corrientes,Capital,Riachuelo,1965,NO,NO,NO,NO,SI,SI,SI,SI,SI,18021040,-27.5811452851025,-58.7419831223036,SI
Corrientes,Capital,San Cayetano,872,NO,NO,NO,NO,SI,NO,NO,NO,NO,18021050,-27.5712103716288,-58.6958799100026,SI
Corrientes,Concepción,Concepción,4022,NO,NO,NO,NO,SI,SI,SI,NO,SI,18028010,-28.3924910085097,-57.8866807708097,SI
Corrientes,Concepción,Santa Rosa,7143,NO,NO,NO,NO,NO,SI,SI,NO,SI,18028020,-28.2674256970164,-58.1220612497619,SI
Corrientes,Concepción,Tabay,1687,NO,NO,NO,NO,SI,SI,SI,NO,SI,18028030,-28.3062678179647,-58.2862966985736,SI
Corrientes,Concepción,Tatacua,731,NO,NO,NO,NO,SI,NO,NO,NO,SI,18028040,-28.3720748439642,-58.3252896634835,SI
Corrientes,Curuzú Cuatiá,Cazadores Correntinos,456,NO,NO,NO,NO,SI,SI,NO,NO,SI,18035010,-29.9787827263917,-58.3024356720991,SI
Ciudad Autónoma de Buenos Aires,COMUNA 04,BARRACAS,89452,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.6464135507847,-58.3842710319828,SI
Chaco,Sargento Cabral,Las Garcitas,3711,NO,NO,NO,NO,SI,SI,SI,SI,SI,22154050,-26.6193460346699,-59.8042763819042,SI
Chaco,Tapenagá,Charadai,1519,NO,NO,NO,SI,SI,NO,SI,SI,SI,22161010,-27.6553304709616,-59.8624460245382,SI
Chaco,Tapenagá,Cote Lai,1323,NO,NO,NO,SI,NO,NO,SI,NO,SI,22161020,-27.5303116601138,-59.5765171513905,SI
Chaco,Tapenagá,Haumonía,77,NO,NO,NO,NO,NO,NO,NO,NO,NO,22161030,-27.5077849029352,-60.1635277537413,NO
Chaco,Tapenagá,Horquilla,122,NO,NO,NO,NO,NO,NO,NO,NO,NO,22161040,-27.5427589336639,-59.9578541039413,NO
Chaco,Tapenagá,La Sabana,242,NO,NO,NO,NO,NO,NO,NO,NO,NO,22161050,-27.8738009106984,-59.939569589112,NO
Chubut,Biedma,Arroyo Verde,59,NO,NO,NO,NO,SI,NO,NO,NO,NO,26007010,-42.0119886969656,-65.3064500926092,SI
Chubut,Río Senguer,Doctor Ricardo Rojas,219,NO,NO,NO,NO,SI,NO,SI,NO,NO,26084040,-45.5870084306305,-71.0290968422414,SI
Chubut,Río Senguer,Facundo,185,NO,NO,NO,NO,SI,SI,NO,NO,NO,26084050,-45.3192710383686,-69.9721127349678,SI
Chubut,Biedma,Puerto Madryn,81315,SI,SI,SI,SI,SI,SI,SI,SI,SI,26007020,-42.7550996783449,-65.0422298178163,SI
Chubut,Biedma,Puerto Pirámide,565,NO,NO,NO,NO,SI,SI,SI,SI,SI,26007030,-42.5736171931039,-64.2836893467339,SI
Chubut,Biedma,Quinta El Mirador,626,NO,NO,NO,NO,NO,SI,NO,SI,SI,26007040,-42.811590013144,-65.051417803805,SI
Chubut,Biedma,Reserva Area Protegida El Doradillo,54,NO,NO,NO,NO,NO,SI,NO,NO,NO,26007050,-42.6456158957863,-65.0647229672572,SI
Chubut,Cushamen,Buenos Aires Chico,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,26014010,-42.0687961260085,-71.2158343137726,NO
Chubut,Cushamen,Cholila,1658,NO,NO,SI,NO,SI,NO,SI,SI,SI,26014020,-42.5105313648355,-71.4351548288659,SI
Chubut,Cushamen,Costa del Chubut,56,NO,NO,NO,NO,NO,NO,NO,NO,NO,26014025,-42.6016255836041,-70.4575737273538,NO
Chubut,Cushamen,Cushamen Centro,740,NO,NO,NO,NO,NO,NO,SI,NO,NO,26014030,-42.1766611028137,-70.6626188429181,SI
Chubut,Cushamen,El Hoyo,1477,SI,NO,NO,SI,NO,SI,SI,NO,NO,26014040,-42.0679666637038,-71.5206708370904,SI
Chubut,Cushamen,El Maitén,4011,NO,NO,NO,NO,NO,SI,SI,NO,NO,26014050,-42.0542854358373,-71.1673153308386,SI
Chubut,Cushamen,Epuyén,1038,SI,NO,NO,NO,NO,NO,SI,NO,SI,26014060,-42.2329247123472,-71.3695066579513,SI
Chubut,Cushamen,Fofo Cahuel,67,NO,NO,NO,NO,NO,NO,NO,NO,NO,26014065,-42.3910620005992,-70.5780784399414,NO
Chubut,Cushamen,Gualjaina,1183,NO,NO,NO,NO,SI,NO,SI,NO,NO,26014070,-42.7267578946733,-70.5354876126711,SI
Chubut,Cushamen,Lago Epuyén,392,NO,NO,NO,NO,NO,NO,NO,NO,NO,26014080,-42.2135356830147,-71.4296625433553,NO
Chubut,Cushamen,Lago Puelo,3129,SI,NO,SI,NO,NO,SI,SI,SI,SI,26014090,-42.0672923130861,-71.5981575625236,SI
Jujuy,Susques,Olaroz Chico,226,NO,NO,NO,SI,NO,SI,SI,NO,NO,38084060,-23.3989910080496,-66.7829414619282,SI
Jujuy,Susques,Pastos Chicos,104,NO,NO,NO,SI,NO,NO,NO,NO,NO,38084070,-23.7718693292219,-66.420983463337,SI
Jujuy,Susques,Puesto Sey,94,NO,NO,NO,SI,NO,NO,NO,NO,NO,38084080,-23.9584550578191,-66.4953540959523,SI
Jujuy,Susques,San Juan de Quillaqués,72,NO,NO,NO,SI,SI,NO,NO,NO,NO,38084090,-23.1460647975727,-66.2485374885877,SI
Jujuy,Susques,Susques,1611,NO,NO,NO,SI,SI,SI,SI,NO,SI,38084100,-23.3997525205999,-66.3674476958012,SI
Jujuy,Tilcara,Colonia San José,274,NO,NO,NO,NO,NO,NO,NO,NO,NO,38094010,-23.4023544678311,-65.3910451552268,NO
Jujuy,Tilcara,Huacalera,712,NO,NO,NO,SI,NO,NO,NO,NO,NO,38094020,-23.4341642603915,-65.3513341366081,SI
Jujuy,Tilcara,Juella,200,NO,NO,NO,NO,NO,NO,SI,NO,NO,38094030,-23.5025387170793,-65.4318962131793,SI
Jujuy,Tilcara,Maimará,3353,NO,NO,NO,SI,SI,SI,SI,NO,SI,38094040,-23.6208130147957,-65.4078600419067,SI
Jujuy,Tilcara,Tilcara,4691,NO,NO,NO,NO,SI,SI,SI,SI,SI,38094050,-23.5703520143236,-65.3940793438321,SI
Jujuy,Tilcara,Yacoraite,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-23.4023544678311,-65.3910451552268,NO
Jujuy,Tumbaya,Bárcena,139,NO,NO,NO,NO,NO,SI,NO,NO,NO,38098010,-23.9694741938995,-65.446477650042,SI
Jujuy,Tumbaya,El Moreno,154,NO,NO,NO,NO,NO,NO,NO,NO,NO,38098020,-23.8418583337461,-65.8300087469469,NO
Jujuy,Tumbaya,Puerta de Colorados,28,NO,NO,NO,NO,NO,NO,NO,NO,NO,38098025,-23.5613891108623,-65.69123062536,NO
Jujuy,Tumbaya,Purmamarca,891,SI,NO,NO,NO,NO,SI,SI,NO,SI,38098030,-23.7409980636707,-65.5052412332687,SI
Jujuy,Tumbaya,Tumbaya,428,NO,NO,NO,NO,NO,SI,SI,NO,SI,38098040,-23.8523034100617,-65.467254667636,SI
Jujuy,Tumbaya,Volcán,1121,SI,NO,NO,NO,NO,SI,SI,NO,SI,38098050,-23.9138726824815,-65.4630986774907,SI
Jujuy,Valle Grande,Caspalá,225,NO,NO,NO,NO,NO,NO,NO,NO,NO,38105010,-23.3572362927788,-65.1183997355336,NO
Jujuy,Valle Grande,Pampichuela,130,NO,NO,NO,NO,NO,NO,NO,NO,NO,38105020,-23.5544093778059,-65.0528072587448,NO
Jujuy,Valle Grande,San Francisco,504,NO,NO,NO,NO,NO,SI,NO,NO,NO,38105030,-23.6174664054774,-64.9548612286321,SI
Jujuy,Valle Grande,Santa Ana,416,NO,NO,NO,NO,SI,NO,NO,NO,NO,38105040,-23.3576613065649,-64.9879232445175,SI
Jujuy,Valle Grande,Valle Colorado,146,NO,NO,NO,NO,NO,NO,NO,NO,NO,38105050,-23.4570103207588,-64.9437440496263,NO
Misiones,Iguazú,Libertad,5765,SI,NO,NO,NO,NO,NO,SI,SI,SI,54063020,-25.9216713372731,-54.5821209872029,SI
Misiones,Iguazú,Puerto Iguazú,41062,SI,SI,NO,SI,SI,NO,SI,SI,SI,54063030,-25.6010431152667,-54.576736880982,SI
Misiones,Iguazú,Villa Cooperativa,55,NO,NO,NO,NO,NO,NO,NO,NO,NO,54063035,-25.935986701389,-54.5384663539082,NO
Misiones,Iguazú,Wanda,13901,SI,NO,NO,SI,SI,NO,SI,SI,SI,54063040,-25.9713257064178,-54.5610255460819,SI
Misiones,Leandro N. Alem,Almafuerte,297,NO,NO,NO,NO,NO,SI,NO,NO,SI,54070010,-27.5062138362368,-55.4018892063726,SI
Misiones,Leandro N. Alem,Arroyo del Medio,350,NO,NO,NO,NO,NO,SI,NO,NO,SI,54070020,-27.698002675484,-55.4064788856063,SI
Misiones,Leandro N. Alem,Caá - Yarí,122,NO,NO,NO,NO,NO,SI,NO,NO,NO,54070030,-27.4807844367608,-55.2992348104351,SI
Misiones,Leandro N. Alem,Cerro Azul,3049,NO,SI,NO,SI,SI,SI,SI,NO,SI,54070040,-27.6310347455951,-55.4938681670811,SI
Misiones,Leandro N. Alem,Dos Arroyos,233,NO,NO,NO,SI,NO,NO,SI,NO,SI,54070050,-27.694171423305,-55.2587801693628,SI
Misiones,Leandro N. Alem,Gobernador López,1010,NO,NO,NO,NO,NO,NO,SI,NO,SI,54070060,-27.6615245708492,-55.2124455595203,SI
Misiones,Leandro N. Alem,Leandro N. Alem,23339,SI,SI,NO,SI,NO,NO,SI,SI,SI,54070070,-27.601867604082,-55.3264659218849,SI
Misiones,Leandro N. Alem,Olegario V. Andrade,441,NO,NO,NO,NO,NO,SI,NO,NO,NO,54070080,-27.5658220357689,-55.5017254277441,SI
Misiones,Leandro N. Alem,Villa Libertad (Municipio Caá Yarí),90,NO,NO,NO,NO,NO,NO,NO,NO,NO,54070090,-27.5583422242545,-55.3160862221368,NO
Misiones,Leandro N. Alem,Villa Libertad (Municipio Leandro N. Alem),918,NO,SI,NO,NO,NO,NO,NO,NO,NO,54070090,-27.5583422242545,-55.3160862221368,SI
Misiones,Libertador Grl. San Martín,Capioví,3495,SI,SI,NO,NO,SI,SI,SI,SI,SI,54077010,-26.9292033223206,-55.0569367980451,SI
Misiones,Libertador Grl. San Martín,Capioviciño,501,NO,NO,NO,NO,NO,NO,NO,NO,NO,54077015,-26.8795016704132,-55.0705133852003,NO
Corrientes,Curuzú Cuatiá,Curuzú Cuatiá,34470,SI,NO,NO,SI,SI,SI,SI,SI,SI,18035020,-29.7915233554051,-58.049945341682,SI
